naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,49250,18.86,11.31,14.77,23.96,30.08
113000,11-0000,690,41.4,20.43,28.62,58.13,77.68
113000,11-1000,490,38.39,19.67,27.51,53.21,75.48
113000,11-1020,480,38.31,19.56,27.22,52.73,74.42
113000,11-1021,480,38.31,19.56,27.22,52.73,74.42
113000,11-3000,90,44.31,26.36,30.32,59.09,79.61
113000,11-3050,50,31.64,24.92,27.49,47.68,63
113000,11-3051,50,31.64,24.92,27.49,47.68,63
113000,11-9000,100,48.12,20.1,33.38,71.2,85.36
113000,11-9190,90,49.48,22.25,40.56,73.75,87.48
113000,11-9199,90,49.48,22.25,40.56,73.75,87.48
113000,13-0000,240,24.53,16.74,20.23,30.58,46.66
113000,13-1000,210,23.76,16.43,19.89,28.69,37.97
113000,13-1020,170,24.09,17.18,20.63,28.37,38.75
113000,13-1020,170,24.09,17.18,20.63,28.37,38.75
113000,13-2000,40,33.92,19.19,26.97,53.14,60.38
113000,13-2010,40,33.92,19.19,26.97,53.14,60.38
113000,13-2011,40,33.92,19.19,26.97,53.14,60.38
113000,17-0000,**,32.68,20.67,26.25,37.13,42.17
113000,19-0000,620,31.72,20.78,25.24,38.16,45.98
113000,19-1000,590,31.97,20.86,25.37,38.38,46.27
113000,19-1030,580,31.97,20.8,25.29,38.3,46.19
113000,19-1032,580,31.97,20.8,25.29,38.3,46.19
113000,33-0000,110,9.87,9.51,9.67,13.09,27.94
113000,33-9000,110,9.87,9.51,9.67,13.09,27.94
113000,33-9030,90,9.75,9.5,9.66,11.28,13.97
113000,33-9032,90,9.75,9.5,9.66,11.28,13.97
113000,37-0000,180,12.93,8.78,10.37,15.17,18.16
113000,37-2000,80,10.72,8.13,8.96,15.16,17.51
113000,37-2010,80,10.72,8.13,8.96,15.16,17.51
113000,37-2011,80,10.72,8.13,8.96,15.16,17.51
113000,37-3000,**,13.6,10.91,12.15,15.18,18.96
113000,37-3010,**,13.6,10.91,12.15,15.18,18.96
113000,37-3013,**,13.75,10.82,12.34,15.32,19.09
113000,41-0000,110,*,*,*,*,*
113000,41-3000,**,28.72,20.4,25.84,36.78,52.75
113000,41-3090,**,28.72,20.4,25.84,36.78,52.75
113000,41-3099,**,28.72,20.4,25.84,36.78,52.75
113000,41-4000,70,*,*,*,*,*
113000,41-4010,70,*,*,*,*,*
113000,41-4012,70,*,*,*,*,*
113000,43-0000,3860,14.65,9.05,10.57,20.26,26.59
113000,43-1000,110,25.47,17.31,20.55,30.55,35.41
113000,43-1010,110,25.47,17.31,20.55,30.55,35.41
113000,43-1011,110,25.47,17.31,20.55,30.55,35.41
113000,43-3000,690,19.73,9.62,13.88,24.27,28.6
113000,43-3030,600,20.48,11.07,15.06,24.79,29.03
113000,43-3031,600,20.48,11.07,15.06,24.79,29.03
113000,43-3050,**,9.36,9.07,9.18,19.51,23.38
113000,43-3051,**,9.36,9.07,9.18,19.51,23.38
113000,43-5000,80,19.93,9.16,15.81,27.56,33.46
113000,43-5030,40,26.67,9.28,21.51,32.1,36.01
113000,43-5032,40,26.67,9.28,21.51,32.1,36.01
113000,43-6000,1370,14.28,9.11,10.93,18.96,24.46
113000,43-6010,1370,14.28,9.11,10.93,18.96,24.46
113000,43-6014,1350,14.18,9.1,10.89,18.82,24.16
113000,43-9000,1580,12.38,8.66,9.71,17.28,23.43
113000,43-9060,1580,12.38,8.66,9.71,17.28,23.43
113000,43-9061,1580,12.38,8.66,9.71,17.28,23.43
113000,45-0000,30580,19.45,12.1,15.43,24.41,30.31
113000,45-1000,2340,26.84,14.78,19.31,34.74,46.84
113000,45-1010,2340,26.84,14.78,19.31,34.74,46.84
113000,45-1011,2340,26.84,14.78,19.31,34.74,46.84
113000,45-2000,230,13.7,9.3,10.63,20.86,27.17
113000,45-2090,230,13.7,9.3,10.63,20.86,27.17
113000,45-2092,30,9.21,8.34,8.67,15.45,17.71
113000,45-2099,**,14.8,10.01,11.13,23.05,28.51
113000,45-4000,28000,19.16,11.99,15.28,23.83,29.33
113000,45-4020,**,19.17,11.98,15.27,23.84,29.34
113000,45-4021,3880,21.64,12.48,15.61,29.92,38.87
113000,45-4022,21290,18.77,11.93,15.02,23.38,28.08
113000,45-4023,190,18.45,12.71,15.97,25.08,29.99
113000,45-4029,**,19.76,11.89,16.55,23.3,27.98
113000,47-0000,240,21.59,15.55,19.07,24.3,30.66
113000,47-2000,230,21.44,15.46,18.98,23.93,29.64
113000,47-2060,30,21.72,13.15,19.27,24.14,29.4
113000,47-2061,30,21.72,13.15,19.27,24.14,29.4
113000,47-2070,190,21.47,16.09,19.06,23.95,29.85
113000,47-2073,190,21.47,16.09,19.06,23.95,29.85
113000,49-0000,1850,19.04,12.43,15.71,24.13,29.38
113000,49-1000,40,26.73,20.63,22.46,38.95,54.38
113000,49-1010,40,26.73,20.63,22.46,38.95,54.38
113000,49-1011,40,26.73,20.63,22.46,38.95,54.38
113000,49-3000,1430,19.62,14.28,16.59,24.43,29.18
113000,49-3030,270,18.09,13.58,15.89,21.96,27.1
113000,49-3031,270,18.09,13.58,15.89,21.96,27.1
113000,49-3040,1160,20.26,14.54,16.83,24.92,29.42
113000,49-3042,1160,20.25,14.54,16.83,24.9,29.39
113000,49-9000,380,14.88,9.67,11.34,20.21,28.44
113000,49-9040,60,19.04,11.36,12.95,28.45,44.68
113000,49-9043,50,16.46,11.25,12.36,25.45,29.17
113000,49-9070,170,15.09,10.16,12.34,20.5,24.43
113000,49-9071,170,15.09,10.16,12.34,20.5,24.43
113000,49-9090,150,12.4,8.83,9.97,17.71,41.22
113000,49-9098,130,11.75,8.66,9.69,16.35,18.5
113000,51-0000,760,15.12,10.04,12.23,18.4,22.72
113000,51-7000,710,14.99,10.14,12.27,18.24,22.16
113000,51-7040,710,14.99,10.14,12.27,18.24,22.16
113000,51-7041,670,14.91,10.07,12.16,18.22,22.19
113000,51-7042,50,16,12.11,13.44,18.35,21.87
113000,53-0000,9960,18.14,11.78,14.69,22.45,26.24
113000,53-1000,70,29.39,19.57,26.45,32.01,36.73
113000,53-1040,70,29.39,19.57,26.45,32.01,36.73
113000,53-1048,70,29.39,19.57,26.45,32.01,36.73
113000,53-3000,8790,18.37,12.43,15.19,22.58,26.23
113000,53-3030,8790,18.37,12.43,15.19,22.58,26.23
113000,53-3032,8760,18.38,12.44,15.2,22.59,26.26
113000,53-3033,40,16.37,10.49,13.39,20.78,23.18
113000,53-7000,1070,14.51,9.53,11.38,19.45,24.1
113000,53-7030,50,17.29,13.05,14.83,20.35,24.34
113000,53-7032,50,17.29,13.05,14.83,20.35,24.34
113000,53-7040,130,22.69,16.92,19.12,26.48,30.12
113000,53-7041,130,22.69,16.92,19.12,26.48,30.12
113000,53-7050,150,16.73,11.43,13.08,22.98,31.48
113000,53-7051,150,16.73,11.43,13.08,22.98,31.48
113000,53-7060,720,12.87,9.22,10.64,16.76,19.84
113000,53-7062,680,12.83,9.25,10.63,16.58,19.47
