naics,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
113000,00-0000,48390,20.46,12.28,15.8,25.89,31.84
113000,11-0000,750,41.84,17.19,27.84,57.74,78.21
113000,11-1000,470,37.06,16.14,22.26,54.96,72.4
113000,11-1020,460,36.31,16.06,21.4,53.85,71.68
113000,11-1021,460,36.31,16.06,21.4,53.85,71.68
113000,11-3000,130,43.23,29.36,36.56,48.45,61.71
113000,11-3050,90,43.2,29.33,37.71,47.31,49.8
113000,11-3051,90,43.2,29.33,37.71,47.31,49.8
113000,11-9000,150,55.26,24.43,36.12,74.23,#
113000,11-9198,130,57.03,24.31,42.49,77.47,#
113000,13-0000,260,28.87,15.54,22.8,38.7,54.19
113000,13-1000,220,28.4,13.24,20.96,38.94,56.63
113000,13-1020,150,28,17.14,22.39,32.07,49.09
113000,13-1020,150,28,17.14,22.39,32.07,49.09
113000,13-1198,50,*,*,*,*,*
113000,13-2000,40,31.35,23.15,26.78,38.32,44.35
113000,13-2010,40,31.35,23.15,26.78,38.32,44.35
113000,13-2011,40,31.35,23.15,26.78,38.32,44.35
113000,17-0000,60,36.06,22,27.91,42.99,47.93
113000,17-1000,40,30.41,15.32,25.6,43.06,47.31
113000,17-1020,40,30.41,15.32,25.6,43.06,47.31
113000,17-1022,40,31.39,15.06,25.1,43.65,47.55
113000,19-0000,1060,30.66,16.68,19.94,38.14,46.6
113000,19-1000,1040,30.82,16.66,19.82,38.24,46.69
113000,19-1030,1040,30.84,16.66,19.77,38.26,46.71
113000,19-1032,1040,30.84,16.66,19.77,38.26,46.71
113000,33-0000,100,11.61,11,11.01,13.19,19.34
113000,33-9000,100,11.55,11,11.01,12.44,26.56
113000,33-9030,90,11.43,11,11.01,12.08,13.65
113000,33-9032,90,11.43,11,11.01,12.08,13.65
113000,37-0000,160,15.03,10.36,11.92,18.67,24.18
113000,37-2000,80,12.74,9.86,10.91,16.89,18.7
113000,37-2010,80,12.74,9.86,10.91,16.89,18.7
113000,37-2011,70,13.67,9.99,11.22,17.26,18.93
113000,37-3000,**,16.66,12.31,13.97,22.92,27.6
113000,37-3010,**,16.66,12.31,13.97,22.92,27.6
113000,37-3013,**,16.54,12.69,14.09,22.74,27.48
113000,41-0000,70,22.61,9.63,15.83,30.82,40.54
113000,41-4000,30,29.07,16.8,21.76,37.99,69.52
